person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21.0,1,4,22770.0,0,1,2500.0,1,7.88,0.11,2.0,576,1,0
26.0,0,3,96926.0,5,2,7500.0,5,15.23,0.08,2.0,575,0,1
22.0,1,1,22555.0,0,1,2500.0,5,11.89,0.11,4.0,693,0,0
23.0,0,2,111380.0,1,2,24250.0,3,11.12,0.22,4.0,617,0,0
22.0,0,3,23907.0,0,1,2500.0,6,14.22,0.1,2.0,563,0,1
24.0,1,3,24257.0,0,1,2500.0,4,13.84,0.1,3.0,565,0,1
26.0,0,1,111377.0,0,2,24250.0,2,14.72,0.22,4.0,661,0,0
25.0,0,4,97066.0,3,2,6000.0,4,8.0,0.06,2.0,607,0,1
26.0,0,4,97186.0,4,2,10000.0,4,11.01,0.1,2.0,670,0,1
25.0,1,1,25561.0,4,1,2500.0,4,15.7,0.1,2.0,676,0,1
24.0,1,4,111926.0,0,2,6000.0,6,11.01,0.05,4.0,643,1,0
21.0,0,1,24941.0,0,1,2500.0,4,13.79,0.1,3.0,687,0,0
25.0,1,3,46038.0,2,1,12500.0,5,18.62,0.27,3.0,643,0,1
26.0,0,3,112054.0,3,2,14500.0,2,7.88,0.13,4.0,695,0,0
24.0,1,3,97657.0,3,2,10000.0,4,11.66,0.1,2.0,645,0,1
25.0,1,2,54741.0,0,1,12500.0,2,10.37,0.23,3.0,631,1,0
22.0,1,2,112192.0,0,2,10200.0,1,11.01,0.09,4.0,670,1,0
23.0,1,1,56021.0,0,1,12500.0,1,11.11,0.22,2.0,646,1,0
26.0,0,2,57399.0,3,1,12500.0,1,11.86,0.22,3.0,573,1,0
21.0,1,1,59644.0,0,1,12500.0,3,7.49,0.21,4.0,666,1,0
26.0,1,3,53883.0,4,1,12500.0,6,20.0,0.23,2.0,694,0,1
23.0,1,3,112154.0,1,2,2500.0,1,11.01,0.02,2.0,668,1,0
22.0,1,3,61380.0,0,1,12500.0,2,7.29,0.2,2.0,688,0,0
25.0,0,3,112108.0,2,2,1500.0,3,14.65,0.01,2.0,616,1,0
22.0,1,2,112571.0,0,2,9250.0,3,7.9,0.08,3.0,664,1,0
24.0,0,3,60928.0,2,1,12500.0,5,7.88,0.21,3.0,534,1,0
26.0,1,4,112130.0,2,2,1500.0,1,9.63,0.01,2.0,551,1,0
23.0,0,2,112244.0,0,2,25000.0,3,10.99,0.22,4.0,626,0,0
24.0,1,3,42799.0,2,3,1700.0,3,10.38,0.04,2.0,672,0,0
22.0,1,4,42830.0,0,3,7350.0,2,14.22,0.17,2.0,638,1,0
23.0,1,2,112487.0,3,2,5000.0,1,8.94,0.04,4.0,605,0,0
26.0,0,2,112608.0,6,2,19000.0,2,10.37,0.17,4.0,689,1,0
26.0,0,3,42229.0,2,3,5500.0,4,7.51,0.13,2.0,597,0,0
25.0,0,4,112670.0,5,2,12000.0,3,16.77,0.11,4.0,659,0,0
21.0,0,3,63206.0,0,1,12500.0,2,11.01,0.2,3.0,575,1,0
25.0,0,4,112616.0,4,2,12000.0,3,6.62,0.11,2.0,633,1,0
24.0,1,2,67247.0,1,1,12500.0,2,12.87,0.19,2.0,505,1,0
23.0,1,2,112607.0,2,2,2000.0,5,7.9,0.02,4.0,676,0,0
26.0,1,1,62260.0,3,1,12500.0,5,14.18,0.2,4.0,673,0,1
22.0,0,2,112779.0,0,2,3600.0,2,7.9,0.03,3.0,704,0,0
26.0,1,4,112566.0,1,2,8000.0,5,6.99,0.07,2.0,565,1,0
26.0,1,4,112489.0,6,2,6000.0,5,10.99,0.05,3.0,709,1,0
25.0,1,3,112857.0,5,2,2000.0,5,15.23,0.02,4.0,668,1,0
24.0,0,3,42473.0,2,3,2000.0,1,11.71,0.05,3.0,667,0,0
23.0,1,1,97966.0,0,2,16000.0,5,11.99,0.16,3.0,669,0,1
22.0,1,2,73098.0,3,1,12500.0,4,10.59,0.17,4.0,536,1,0
24.0,1,2,73072.0,0,1,12500.0,1,11.49,0.17,2.0,527,1,0
23.0,0,2,72888.0,0,1,12500.0,4,10.25,0.17,3.0,614,1,0
25.0,1,4,73029.0,0,1,12500.0,1,11.89,0.17,2.0,682,1,0
24.0,1,2,65717.0,0,1,12500.0,3,14.5,0.19,4.0,613,0,1
22.0,1,2,75624.0,2,1,12500.0,2,7.29,0.17,2.0,566,1,0
22.0,0,2,76533.0,3,1,12500.0,1,10.25,0.16,3.0,564,0,0
26.0,1,2,112787.0,2,2,5600.0,4,11.01,0.05,4.0,618,0,0
22.0,0,2,79447.0,3,1,12500.0,1,6.91,0.16,2.0,697,1,0
26.0,0,4,112783.0,5,2,17500.0,2,7.51,0.16,4.0,643,0,0
23.0,0,3,79207.0,0,1,12500.0,1,11.48,0.16,4.0,652,1,0
23.0,1,1,112743.0,5,3,25000.0,3,12.73,0.22,3.0,735,1,0
25.0,0,4,112283.0,2,2,12000.0,2,7.88,0.11,4.0,663,1,0
23.0,1,4,112610.0,4,3,10000.0,3,9.88,0.09,3.0,644,1,0
21.0,1,3,112428.0,0,2,9800.0,1,12.73,0.09,3.0,649,1,0
24.0,1,2,84922.0,4,1,12500.0,6,7.88,0.15,3.0,555,0,0
25.0,0,4,97571.0,0,1,12500.0,3,9.38,0.13,2.0,603,0,0
23.0,0,3,101802.0,0,1,12500.0,5,6.54,0.12,4.0,673,1,0
24.0,1,4,88486.0,3,1,12500.0,5,6.0,0.14,2.0,693,0,1
23.0,0,3,41759.0,1,3,3200.0,3,7.14,0.08,3.0,514,1,0
26.0,0,3,114997.0,3,1,12500.0,2,12.61,0.11,2.0,648,1,0
24.0,0,2,112771.0,1,2,18000.0,3,11.78,0.16,3.0,695,0,0
23.0,0,1,112764.0,1,2,3000.0,3,7.12,0.03,3.0,562,1,0
22.0,0,4,112804.0,0,2,7500.0,3,11.01,0.07,4.0,550,1,0
25.0,1,4,112665.0,1,2,8450.0,5,13.49,0.08,2.0,522,1,0
24.0,1,2,132794.0,2,1,12500.0,5,9.62,0.09,4.0,703,1,0
25.0,1,1,113037.0,3,2,25000.0,1,15.58,0.22,4.0,631,1,0
22.0,1,4,112498.0,0,2,12000.0,2,11.49,0.11,3.0,594,1,0
22.0,1,4,112859.0,0,2,7000.0,4,9.63,0.06,2.0,674,1,0
26.0,0,4,113199.0,2,2,12000.0,6,11.26,0.11,2.0,656,1,0
22.0,1,4,37047.0,0,1,12600.0,2,11.99,0.34,4.0,619,0,1
25.0,0,4,52247.0,0,1,12600.0,2,11.26,0.24,3.0,663,0,0
25.0,0,3,113116.0,3,2,14000.0,6,12.23,0.12,4.0,681,1,0
26.0,0,1,113149.0,5,2,6250.0,3,14.83,0.06,3.0,700,1,0
24.0,0,1,58037.0,4,1,12600.0,1,11.83,0.22,2.0,590,1,0
22.0,1,3,89678.0,2,1,12600.0,4,10.65,0.14,3.0,648,1,0
22.0,0,4,132944.0,0,1,12600.0,5,10.75,0.09,2.0,648,0,0
23.0,1,2,84067.0,2,2,9600.0,2,11.01,0.11,4.0,641,0,1
24.0,0,4,113464.0,0,2,3600.0,2,5.42,0.03,2.0,500,1,0
22.0,1,3,228727.0,0,1,12600.0,1,6.92,0.06,4.0,604,0,0
22.0,1,4,113317.0,0,2,5000.0,1,9.99,0.04,2.0,586,1,0
21.0,0,4,112685.0,0,2,25000.0,1,10.36,0.22,3.0,626,0,0
25.0,0,3,84590.0,3,2,22000.0,2,19.79,0.26,3.0,631,0,1
25.0,1,3,113069.0,2,2,20000.0,5,10.62,0.18,3.0,470,1,0
23.0,1,2,28369.0,0,1,12700.0,1,14.27,0.45,4.0,639,0,1
22.0,1,3,113212.0,0,2,6000.0,5,11.01,0.05,2.0,675,1,0
22.0,1,3,99643.0,3,2,10000.0,4,11.46,0.1,3.0,657,0,1
23.0,0,4,84863.0,0,1,12700.0,3,11.01,0.15,2.0,580,0,0
22.0,0,2,63521.0,3,1,12750.0,2,18.25,0.2,4.0,595,0,1
25.0,1,4,113752.0,4,2,30000.0,6,10.65,0.26,4.0,569,1,0
23.0,1,4,113615.0,1,2,13000.0,4,6.03,0.11,4.0,623,1,0
22.0,1,1,114053.0,0,2,35000.0,4,15.23,0.31,4.0,658,0,0
24.0,1,4,39320.0,0,1,12800.0,6,12.42,0.33,3.0,684,0,1
23.0,1,4,46884.0,2,1,12800.0,5,8.9,0.27,4.0,689,0,1
26.0,0,4,113804.0,6,2,15000.0,4,6.17,0.13,2.0,625,0,0
24.0,0,3,113478.0,2,2,25000.0,1,11.49,0.22,4.0,634,1,0
22.0,0,4,48892.0,1,1,12800.0,2,8.9,0.26,2.0,530,0,1
21.0,1,2,49160.0,0,1,12800.0,3,12.69,0.26,2.0,593,0,1
23.0,1,3,48588.0,4,1,12800.0,1,16.0,0.26,3.0,629,0,1
25.0,0,3,114254.0,7,2,20000.0,2,11.01,0.18,4.0,716,0,0
26.0,1,4,51420.0,1,1,12800.0,1,10.59,0.25,2.0,620,1,0
22.0,0,2,54466.0,0,1,12800.0,1,12.73,0.24,2.0,568,1,0
26.0,0,5,113779.0,5,2,5000.0,5,7.68,0.04,3.0,636,1,0
22.0,1,4,51286.0,0,1,12800.0,3,15.21,0.25,2.0,664,0,1
23.0,1,1,56210.0,0,1,12800.0,1,19.41,0.23,3.0,603,0,1
26.0,1,2,64536.0,2,1,12800.0,6,5.42,0.2,4.0,514,1,0
22.0,1,2,114047.0,0,2,20000.0,4,8.88,0.18,2.0,572,1,0
23.0,0,2,114119.0,2,2,18000.0,1,6.54,0.16,3.0,668,1,0
22.0,0,3,114255.0,1,2,2400.0,1,10.59,0.02,4.0,621,1,0
25.0,0,2,114038.0,7,2,35000.0,4,7.49,0.31,3.0,597,1,0
24.0,1,3,68040.0,3,1,12800.0,1,11.01,0.19,4.0,626,1,0
26.0,0,2,114212.0,3,3,2000.0,3,5.42,0.02,2.0,648,1,0
25.0,1,1,114453.0,3,2,13500.0,6,10.0,0.12,2.0,702,0,0
23.0,1,1,70663.0,3,1,12800.0,2,12.42,0.18,2.0,696,0,0
23.0,1,3,72726.0,0,1,12800.0,5,10.59,0.18,4.0,677,1,0
22.0,0,2,114834.0,0,2,20000.0,1,11.49,0.17,4.0,514,1,0
26.0,0,2,72857.0,7,1,12800.0,3,12.84,0.18,2.0,671,1,0
23.0,0,4,114539.0,0,2,6000.0,5,14.27,0.05,3.0,619,1,0
26.0,0,2,115019.0,3,2,14000.0,5,6.03,0.12,4.0,677,1,0
23.0,1,2,100732.0,0,2,12000.0,6,9.76,0.12,2.0,530,0,1
23.0,1,3,114929.0,0,2,2000.0,3,5.42,0.02,3.0,608,1,0
23.0,0,3,115361.0,0,2,8000.0,1,13.22,0.07,2.0,485,1,0
25.0,1,4,115154.0,4,2,20000.0,5,10.74,0.17,3.0,569,1,0
23.0,1,4,77586.0,0,1,12800.0,1,14.35,0.16,4.0,598,0,0
23.0,0,4,114919.0,1,2,10000.0,3,9.91,0.09,3.0,532,1,0
23.0,1,2,114785.0,0,2,19000.0,1,7.51,0.17,4.0,670,0,0
21.0,1,4,86065.0,0,1,12800.0,3,14.96,0.15,4.0,637,1,0
23.0,0,2,114893.0,3,2,4400.0,2,7.9,0.04,3.0,614,0,0
24.0,0,4,94100.0,0,1,12800.0,2,11.01,0.14,4.0,527,1,0
23.0,0,2,85433.0,0,2,15000.0,2,8.9,0.18,4.0,678,0,1
23.0,0,4,115313.0,0,2,35000.0,1,7.9,0.3,4.0,492,1,0
24.0,1,4,95059.0,3,1,12800.0,6,14.11,0.13,4.0,650,0,1
25.0,0,4,124859.0,3,1,12800.0,6,15.7,0.1,4.0,581,1,0
24.0,1,1,115007.0,0,2,7450.0,4,12.69,0.06,4.0,658,1,0
22.0,0,2,114789.0,0,2,24000.0,5,7.9,0.21,4.0,651,0,0
22.0,0,3,114941.0,0,2,6400.0,1,7.9,0.06,4.0,633,1,0
24.0,0,4,114678.0,2,2,10000.0,6,10.65,0.09,4.0,591,1,0
24.0,0,3,114796.0,2,2,15000.0,5,12.69,0.13,2.0,649,1,0
26.0,1,5,43449.0,1,1,12875.0,2,11.01,0.3,2.0,582,0,1
26.0,1,4,114782.0,0,2,6600.0,4,7.51,0.06,4.0,629,0,0
22.0,0,4,39542.0,0,1,12875.0,4,12.53,0.33,4.0,617,0,1
26.0,1,3,114637.0,4,2,15000.0,3,15.96,0.13,2.0,603,0,0
21.0,0,1,53438.0,0,1,12875.0,1,15.31,0.24,2.0,678,0,1
22.0,1,2,114994.0,1,2,7200.0,5,11.49,0.06,2.0,577,1,0
24.0,1,2,70669.0,1,1,12950.0,6,11.01,0.18,4.0,670,0,0
22.0,1,3,61012.0,0,1,13000.0,5,12.42,0.21,2.0,558,1,0
23.0,0,3,115190.0,0,2,7200.0,2,14.79,0.06,4.0,613,0,0
23.0,1,1,53648.0,0,1,13000.0,1,18.39,0.24,3.0,679,0,1
22.0,0,2,60937.0,0,1,13000.0,2,12.23,0.21,3.0,633,0,0
26.0,0,2,60875.0,2,1,13000.0,6,11.01,0.21,3.0,609,1,0
22.0,1,2,41624.0,0,3,13750.0,1,6.92,0.33,2.0,665,0,0
26.0,0,1,115058.0,4,2,24000.0,4,10.99,0.21,3.0,695,1,0
23.0,0,1,53867.0,0,1,13000.0,6,17.26,0.24,3.0,611,0,1
23.0,0,1,115033.0,3,2,12000.0,3,11.99,0.1,3.0,684,0,0
26.0,0,2,60822.0,3,1,13000.0,2,12.09,0.21,3.0,597,1,0
26.0,0,1,114710.0,1,2,25000.0,1,16.89,0.22,2.0,706,1,0
24.0,0,2,56305.0,3,1,13000.0,2,13.47,0.23,2.0,628,0,1
24.0,1,2,100751.0,0,2,28000.0,5,16.49,0.28,3.0,680,0,1
24.0,0,3,115044.0,4,2,35000.0,5,11.99,0.3,2.0,620,1,0
25.0,1,1,63556.0,4,1,13000.0,4,15.31,0.2,2.0,644,1,0
25.0,1,2,114766.0,6,2,18000.0,3,10.99,0.16,3.0,638,0,0
22.0,0,4,115024.0,2,2,10400.0,1,5.42,0.09,4.0,684,1,0
22.0,0,3,63594.0,0,1,13000.0,3,8.94,0.2,2.0,622,0,0
23.0,0,3,114997.0,0,2,9950.0,2,8.49,0.09,4.0,625,1,0
24.0,1,1,114825.0,2,2,5750.0,2,11.01,0.05,4.0,619,1,0
22.0,1,3,58473.0,0,1,13000.0,6,7.88,0.22,3.0,624,0,1
22.0,1,1,115010.0,0,2,5000.0,2,10.59,0.04,2.0,614,1,0
25.0,1,2,114897.0,6,2,15000.0,5,11.49,0.13,3.0,645,1,0
24.0,1,2,114696.0,5,3,10000.0,6,15.23,0.09,3.0,593,1,0
26.0,1,3,66241.0,3,1,13000.0,6,17.93,0.2,2.0,694,1,0
22.0,0,4,115427.0,0,2,9000.0,2,8.49,0.08,2.0,687,1,0
25.0,1,3,67054.0,2,1,13000.0,6,7.51,0.19,4.0,603,1,0
23.0,0,3,114931.0,0,2,20000.0,1,14.17,0.17,4.0,592,1,0
22.0,0,4,41330.0,0,3,12000.0,4,13.06,0.29,4.0,652,1,0
23.0,1,3,100686.0,5,2,24175.0,1,11.11,0.24,2.0,644,0,1
26.0,0,4,114788.0,4,2,15000.0,3,10.37,0.13,4.0,561,1,0
24.0,0,4,68259.0,1,1,13000.0,5,11.83,0.19,4.0,635,1,0
24.0,1,4,115185.0,6,3,4800.0,4,13.43,0.04,3.0,597,1,0
23.0,1,3,41180.0,1,3,4000.0,3,5.79,0.1,4.0,694,1,0
23.0,0,1,114581.0,0,2,4500.0,5,6.92,0.04,3.0,692,0,0
26.0,0,4,114740.0,2,2,17000.0,3,15.65,0.15,2.0,612,1,0
25.0,1,4,114931.0,2,2,6800.0,1,9.63,0.06,4.0,495,1,0
22.0,0,1,73126.0,0,1,13000.0,3,9.99,0.18,4.0,499,1,0
21.0,0,1,41456.0,0,3,9600.0,4,13.98,0.23,4.0,715,1,0
24.0,1,4,115105.0,0,2,12000.0,2,10.36,0.1,4.0,665,0,0
22.0,1,2,115378.0,0,2,6875.0,2,6.54,0.06,2.0,683,0,0
22.0,1,1,73170.0,0,1,13000.0,5,8.94,0.18,2.0,663,1,0
25.0,0,2,75437.0,0,1,13000.0,6,6.91,0.17,2.0,583,1,0
24.0,1,1,41190.0,0,3,2500.0,3,6.39,0.06,3.0,669,1,0
22.0,0,4,115036.0,0,2,7200.0,1,12.23,0.06,4.0,514,1,0
21.0,1,3,41208.0,0,3,10000.0,2,7.88,0.24,2.0,676,1,0
26.0,0,5,114996.0,1,2,7275.0,1,6.91,0.06,4.0,628,0,0
22.0,0,3,77584.0,0,1,13000.0,1,14.11,0.17,3.0,612,1,0
24.0,1,4,114985.0,6,3,25000.0,1,16.32,0.22,3.0,645,0,0
21.0,1,1,41573.0,0,3,3000.0,3,11.83,0.07,4.0,582,1,0
24.0,1,3,79213.0,1,1,13000.0,1,13.49,0.16,2.0,686,1,0
23.0,0,4,115006.0,4,2,4000.0,3,7.88,0.03,3.0,651,0,0
22.0,0,2,79076.0,0,1,13000.0,1,11.01,0.16,4.0,663,1,0
22.0,1,1,114914.0,0,2,12000.0,2,7.51,0.1,3.0,594,0,0
24.0,1,4,78949.0,4,1,13000.0,3,11.01,0.16,2.0,579,1,0
24.0,0,3,115142.0,5,2,18000.0,6,7.88,0.16,2.0,569,0,0
25.0,0,2,115077.0,1,2,6500.0,1,7.14,0.06,3.0,536,1,0
23.0,1,1,73082.0,0,1,13000.0,2,7.66,0.18,4.0,613,0,1
21.0,1,1,114698.0,1,2,15000.0,3,11.01,0.13,2.0,706,0,0
24.0,0,3,81930.0,1,1,13000.0,3,13.98,0.16,3.0,647,0,0
26.0,1,1,114990.0,3,2,20000.0,1,14.96,0.17,3.0,714,0,0
26.0,1,4,114761.0,0,2,5000.0,3,9.88,0.04,2.0,533,1,0
24.0,1,4,114885.0,5,2,16000.0,3,15.33,0.14,3.0,591,0,0
23.0,1,2,114830.0,1,2,15000.0,1,12.73,0.13,4.0,615,1,0
24.0,1,2,114880.0,3,2,20000.0,3,10.62,0.17,4.0,538,1,0
24.0,1,3,114980.0,1,2,5000.0,1,7.88,0.04,3.0,632,0,0
23.0,1,2,84952.0,1,1,13000.0,1,11.58,0.15,3.0,583,1,0
22.0,1,3,115033.0,0,2,12000.0,5,10.99,0.1,4.0,569,1,0
23.0,1,3,114924.0,3,3,10900.0,1,7.74,0.09,4.0,601,1,0
24.0,1,3,85290.0,3,1,13000.0,6,7.9,0.15,3.0,575,1,0
26.0,0,2,114758.0,2,3,1000.0,2,8.94,0.01,4.0,621,0,0
23.0,0,1,115220.0,1,2,25000.0,4,18.78,0.22,4.0,541,1,0
24.0,0,4,85126.0,0,1,13000.0,5,10.0,0.15,2.0,702,0,0
26.0,1,2,114814.0,5,3,8000.0,1,11.01,0.07,2.0,683,1,0
23.0,1,3,114604.0,3,2,14400.0,1,11.83,0.13,3.0,707,0,0
23.0,1,3,100593.0,2,2,20000.0,1,11.83,0.2,4.0,687,0,1
23.0,1,3,100591.0,0,2,5000.0,5,14.61,0.05,2.0,585,0,1
24.0,0,1,90923.0,4,1,13000.0,6,10.99,0.14,4.0,540,1,0
21.0,1,4,101006.0,0,2,15000.0,4,12.84,0.15,4.0,575,0,1
23.0,0,4,114914.0,0,2,6000.0,4,7.68,0.05,3.0,680,0,0
25.0,1,3,115065.0,4,2,4000.0,3,8.0,0.03,4.0,640,0,0
23.0,0,3,91154.0,0,1,13000.0,5,6.91,0.14,2.0,675,0,0
21.0,0,2,40727.0,0,3,12000.0,3,11.48,0.29,4.0,525,1,0
23.0,0,1,40862.0,0,3,5000.0,1,8.59,0.12,4.0,697,1,0
25.0,0,1,91237.0,4,1,13000.0,5,11.48,0.14,4.0,690,1,0
23.0,1,2,92447.0,3,1,13000.0,2,11.01,0.14,2.0,699,1,0
22.0,1,3,115457.0,2,2,10000.0,4,9.07,0.09,3.0,579,1,0
24.0,1,3,115263.0,3,2,25000.0,4,10.08,0.22,4.0,541,1,0
25.0,0,3,101100.0,2,1,13000.0,4,11.71,0.13,3.0,526,1,0
24.0,1,3,101811.0,4,1,13000.0,2,11.83,0.13,3.0,510,1,0
25.0,1,2,115110.0,0,2,5000.0,4,7.43,0.04,2.0,651,1,0
25.0,0,2,114838.0,2,3,2800.0,1,9.91,0.02,3.0,603,1,0
23.0,1,3,104203.0,0,1,13000.0,1,10.62,0.12,3.0,678,1,0
21.0,1,3,100880.0,2,2,10000.0,5,15.28,0.1,4.0,648,0,1
24.0,0,3,115267.0,0,2,18000.0,2,13.35,0.16,3.0,666,1,0
25.0,1,1,105177.0,3,1,13000.0,5,7.29,0.12,2.0,599,0,0
26.0,0,4,114856.0,5,2,24250.0,6,8.88,0.21,3.0,662,1,0
24.0,1,3,115197.0,2,2,16000.0,3,5.79,0.14,4.0,543,1,0
23.0,0,3,108937.0,1,1,13000.0,5,12.73,0.12,2.0,558,1,0
25.0,1,1,115510.0,4,2,18000.0,1,7.51,0.16,4.0,645,1,0
23.0,0,4,114940.0,2,2,10000.0,3,7.51,0.09,4.0,546,1,0
22.0,0,2,114854.0,0,3,7200.0,1,10.95,0.06,4.0,646,0,0
24.0,0,4,109155.0,5,1,13000.0,4,8.94,0.12,4.0,588,0,0
25.0,0,2,115024.0,3,2,18000.0,4,14.72,0.16,4.0,507,1,0
24.0,0,1,101004.0,0,2,6000.0,5,9.32,0.06,3.0,598,0,1
23.0,0,4,115216.0,1,3,4325.0,3,7.74,0.04,2.0,601,0,0
21.0,1,4,115615.0,0,2,12000.0,4,5.42,0.1,2.0,553,1,0
26.0,0,3,115542.0,3,2,5000.0,4,12.68,0.04,3.0,575,1,0
26.0,1,4,84951.0,1,1,13000.0,2,14.42,0.15,2.0,554,0,1
24.0,0,4,133070.0,0,1,13000.0,5,8.9,0.1,2.0,553,1,0
26.0,0,3,133673.0,6,1,13000.0,1,7.9,0.1,3.0,595,1,0
24.0,0,2,115741.0,2,2,6000.0,3,10.99,0.05,4.0,575,0,0
23.0,1,3,115803.0,0,2,13500.0,1,14.96,0.12,4.0,687,0,0
24.0,1,4,109387.0,3,1,13000.0,2,12.69,0.12,4.0,587,0,1
24.0,0,4,40614.0,4,3,14000.0,3,11.01,0.34,2.0,682,0,0
23.0,1,2,145027.0,1,1,13000.0,4,11.71,0.09,4.0,617,0,0
26.0,1,4,130482.0,5,1,13000.0,6,15.99,0.1,3.0,691,0,1
24.0,1,2,101355.0,0,2,16000.0,5,16.07,0.16,4.0,651,0,1
25.0,1,2,115980.0,0,2,21000.0,6,14.65,0.18,3.0,629,1,0
24.0,1,4,116011.0,0,2,35000.0,6,7.9,0.3,4.0,604,0,0
25.0,1,3,116318.0,7,2,10925.0,3,12.69,0.09,4.0,640,1,0
22.0,0,3,86581.0,0,2,21600.0,2,15.27,0.25,2.0,616,0,1
22.0,1,1,115835.0,0,2,3000.0,1,7.9,0.03,3.0,686,1,0
22.0,1,2,116091.0,0,2,5500.0,1,12.69,0.05,3.0,641,1,0
25.0,0,4,116543.0,1,2,35000.0,4,18.25,0.3,2.0,681,1,0
22.0,1,1,116201.0,0,2,6000.0,1,13.49,0.05,3.0,723,1,0
23.0,1,1,116212.0,0,2,9000.0,4,6.62,0.08,4.0,573,0,0
25.0,1,4,115907.0,5,2,14000.0,2,6.03,0.12,3.0,641,0,0
23.0,0,3,115808.0,1,2,1500.0,4,6.62,0.01,3.0,688,1,0
26.0,0,4,116007.0,2,2,24000.0,6,19.42,0.21,4.0,658,1,0
25.0,0,3,70451.0,2,1,13600.0,2,9.99,0.19,2.0,593,1,0
24.0,0,2,115896.0,2,2,5000.0,5,8.9,0.04,4.0,680,1,0
25.0,1,3,116346.0,2,2,35000.0,5,7.49,0.3,3.0,628,0,0
25.0,0,1,82635.0,6,1,13600.0,5,10.0,0.16,3.0,592,0,0
22.0,1,2,85236.0,0,1,13600.0,4,7.29,0.16,4.0,548,1,0
24.0,1,3,116242.0,0,2,4800.0,6,11.99,0.04,3.0,630,0,0
26.0,1,3,116407.0,2,2,10000.0,4,5.42,0.09,3.0,691,0,0
22.0,1,3,84985.0,0,1,13600.0,4,12.21,0.16,4.0,563,1,0
25.0,0,3,88800.0,7,1,13600.0,4,11.99,0.15,2.0,620,0,0
23.0,1,2,95293.0,1,1,13600.0,4,9.88,0.14,3.0,612,1,0
25.0,1,2,116063.0,3,2,20000.0,3,6.99,0.17,3.0,659,1,0
23.0,0,1,116305.0,0,2,12000.0,2,7.49,0.1,4.0,579,1,0
24.0,1,2,116332.0,0,2,11000.0,6,5.99,0.09,2.0,636,1,0
23.0,1,3,103036.0,0,1,13600.0,4,6.03,0.13,3.0,678,0,0
24.0,1,2,116410.0,0,2,12000.0,3,5.42,0.1,4.0,630,1,0
25.0,1,2,40857.0,1,3,8000.0,3,10.38,0.2,2.0,660,0,0
23.0,0,3,116607.0,3,3,8000.0,2,13.49,0.07,3.0,668,0,0
24.0,1,4,116171.0,1,2,4200.0,3,5.99,0.04,3.0,512,1,0
26.0,1,3,78751.0,3,1,13625.0,2,11.01,0.17,3.0,608,1,0
23.0,0,2,116252.0,4,2,4000.0,1,5.42,0.03,2.0,588,1,0
23.0,0,4,115855.0,0,2,10000.0,1,7.49,0.09,3.0,614,0,0
22.0,0,4,116107.0,0,2,9000.0,1,7.49,0.08,4.0,597,1,0
25.0,0,1,40522.0,3,1,13650.0,5,16.35,0.34,4.0,663,0,1
21.0,1,4,40477.0,0,3,11000.0,1,13.11,0.27,3.0,686,1,0
24.0,1,4,115857.0,2,2,4200.0,3,11.01,0.04,4.0,650,1,0
24.0,1,1,40642.0,2,3,8000.0,3,14.26,0.2,3.0,665,1,0
21.0,0,2,41129.0,0,3,5000.0,1,14.61,0.12,3.0,664,0,0
25.0,1,3,102001.0,2,2,5000.0,5,16.02,0.05,3.0,704,0,1
26.0,1,4,116338.0,2,2,20000.0,2,11.11,0.17,4.0,621,1,0
23.0,0,4,116119.0,0,2,7000.0,4,5.79,0.06,3.0,585,0,0
26.0,1,2,116156.0,5,2,11625.0,3,10.0,0.1,3.0,488,1,0
26.0,1,3,116010.0,2,2,8000.0,3,7.29,0.07,4.0,582,1,0
22.0,1,2,116274.0,0,2,25000.0,3,13.8,0.22,4.0,654,1,0
23.0,1,1,115932.0,3,2,20000.0,3,11.11,0.17,2.0,668,0,0
23.0,0,2,40125.0,0,3,3600.0,3,11.58,0.09,4.0,587,1,0
25.0,0,1,55089.0,2,1,13650.0,2,18.79,0.25,2.0,624,0,1
25.0,1,1,116163.0,5,2,18250.0,5,11.11,0.16,4.0,561,1,0
25.0,1,2,86581.0,3,2,25000.0,2,14.09,0.29,2.0,681,0,1
22.0,1,2,116122.0,0,2,12000.0,1,11.01,0.1,3.0,625,0,0
26.0,1,4,116473.0,1,2,16000.0,6,5.79,0.14,2.0,634,1,0
21.0,1,4,36735.0,2,1,13750.0,5,15.05,0.37,4.0,678,0,1
25.0,1,2,43218.0,5,1,13750.0,5,7.51,0.32,4.0,554,0,1
25.0,0,2,101624.0,0,2,3500.0,4,14.84,0.03,2.0,558,0,1
22.0,0,3,115708.0,0,2,20000.0,1,7.88,0.17,3.0,635,0,0
26.0,0,3,40406.0,4,3,10000.0,2,8.49,0.25,3.0,644,1,0
22.0,0,3,65250.0,0,1,13750.0,1,14.96,0.21,2.0,611,1,0
23.0,0,4,116273.0,0,2,5000.0,3,10.38,0.04,4.0,568,0,0
21.0,1,3,40542.0,0,3,2500.0,3,13.61,0.06,3.0,651,1,0
23.0,1,2,40325.0,4,3,8000.0,3,7.29,0.2,3.0,453,1,0
22.0,1,2,116129.0,0,2,8000.0,3,7.88,0.07,4.0,585,1,0
